ROW, FILEPATH, STATUS, SLURM_ARRAY_TASK_ID
4576, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10368/SS.10368_SS.17542.h5, FAILED, 45
10455, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08936/SS.08936_SS.10740.h5, FAILED, 104
17158, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10891/SS.10891_SS.16203.h5, FAILED, 171
18366, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10278/SS.10278_SS.17018.h5, FAILED, 183
18652, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09515/SS.09515_SS.17877.h5, FAILED, 186
478, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16507/SS.16507_SS.16980.h5, FAILED, 4
1569, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.10505.h5, FAILED, 15
7269, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10373/SS.10373_SS.10867.h5, FAILED, 72
6755, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.10591.h5, FAILED, 67
5179, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09304/SS.09304_SS.10845.h5, FAILED, 51
15067, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10524/SS.10524_SS.14712.h5, FAILED, 150
13967, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10399/SS.10399_SS.10841.h5, FAILED, 139
13368, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10177/SS.10177_SS.17930.h5, FAILED, 133
17360, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10495/SS.10495_SS.18042.h5, FAILED, 173
9268, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09270/SS.09270_SS.10454.h5, FAILED, 92
15151, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15249/SS.15249_SS.16878.h5, FAILED, 151
20658, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05283/SS.05283_SS.10813.h5, FAILED, 206
18466, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10406/SS.10406_SS.16970.h5, FAILED, 184
11368, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14712/SS.14712_SS.18739.h5, FAILED, 113
275, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17878/SS.17878_SS.18157.h5, FAILED, 2
20261, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10359/SS.10359_SS.15249.h5, FAILED, 202
17864, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15157/SS.15157_SS.17858.h5, FAILED, 178
6158, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14461/SS.14461_SS.18340.h5, FAILED, 61
13768, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09275/SS.09275_SS.17877.h5, FAILED, 137
4479, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.10841.h5, FAILED, 44
5959, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10221/SS.10221_SS.14768.h5, FAILED, 59
2071, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15729/SS.15729_SS.17273.h5, FAILED, 20
4276, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16694/SS.16694_SS.19744.h5, FAILED, 42
10566, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14537/SS.14537_SS.17227.h5, FAILED, 105
15656, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10205/SS.10205_SS.14411.h5, FAILED, 156
15451, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09410/SS.09410_SS.10737.h5, FAILED, 154
1377, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14753/SS.14753_SS.16870.h5, FAILED, 13
19761, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10893/SS.10893_SS.15248.h5, FAILED, 197
3269, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.10753.h5, FAILED, 32
6957, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05230/SS.05230_SS.08825.h5, FAILED, 69
5757, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10586/SS.10586_SS.10759.h5, FAILED, 57
20362, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10841/SS.10841_SS.17875.h5, FAILED, 203
5279, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14648/SS.14648_SS.16707.h5, FAILED, 52
18163, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10202/SS.10202_SS.16203.h5, FAILED, 181
21264, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17442/SS.17442_SS.17455.h5, FAILED, 212
16366, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15427/SS.15427_SS.17544.h5, FAILED, 163
14167, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09914/SS.09914_SS.10841.h5, FAILED, 141
6072, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14461/SS.14461_SS.16870.h5, FAILED, 60
20053, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04275/SS.04275_SS.14457.h5, FAILED, 200
14867, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18042/SS.18042_SS.19744.h5, FAILED, 148
18966, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09654/SS.09654_SS.16793.h5, FAILED, 189
4380, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09637/SS.09637_SS.10524.h5, FAILED, 43
3977, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10763/SS.10763_SS.17273.h5, FAILED, 39
18866, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09654/SS.09654_SS.14457.h5, FAILED, 188
19149, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10454/SS.10454_SS.18308.h5, FAILED, 191
11867, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10830/SS.10830_SS.15907.h5, FAILED, 118
18050, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09228/SS.09228_SS.10778.h5, FAILED, 180
7965, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15753/SS.15753_SS.18462.h5, FAILED, 79
15565, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09410/SS.09410_SS.10230.h5, FAILED, 155
6571, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10916/SS.10916_SS.15636.h5, FAILED, 65
2770, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10857/SS.10857_SS.14565.h5, FAILED, 27
12068, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10813/SS.10813_SS.15427.h5, FAILED, 120
5665, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14976/SS.14976_SS.17130.h5, FAILED, 56
11068, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10913/SS.10913_SS.10922.h5, FAILED, 110
14667, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10705/SS.10705_SS.15288.h5, FAILED, 146
13468, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10177/SS.10177_SS.16006.h5, FAILED, 134
8555, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17542/SS.17542_SS.17544.h5, FAILED, 85
14067, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16203/SS.16203_SS.16878.h5, FAILED, 140
1469, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.06585/SS.06585_SS.17544.h5, FAILED, 14
16868, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09508/SS.09508_SS.10222.h5, FAILED, 168
19945, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04275/SS.04275_SS.10430.h5, FAILED, 199
14767, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10222/SS.10222_SS.16490.h5, FAILED, 147
5580, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18340/SS.18340_SS.18596.h5, FAILED, 55
10665, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10230/SS.10230_SS.10524.h5, FAILED, 106
16768, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10252/SS.10252_SS.14479.h5, FAILED, 167
6466, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17534/SS.17534_SS.17683.h5, FAILED, 64
6873, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10759/SS.10759_SS.17442.h5, FAILED, 68
17067, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14938/SS.14938_SS.17542.h5, FAILED, 170
2570, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09574/SS.09574_SS.10278.h5, FAILED, 25
11566, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10275/SS.10275_SS.16870.h5, FAILED, 115
14567, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10705/SS.10705_SS.10841.h5, FAILED, 145
18554, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10406/SS.10406_SS.14461.h5, FAILED, 185
3170, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09629/SS.09629_SS.20247.h5, FAILED, 31
17267, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10495/SS.10495_SS.16203.h5, FAILED, 172
4765, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14578/SS.14578_SS.17613.h5, FAILED, 47
12568, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03761/SS.03761_SS.15427.h5, FAILED, 125
680, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.17724.h5, FAILED, 6
18760, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09515/SS.09515_SS.10205.h5, FAILED, 187
10149, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10421/SS.10421_SS.17892.h5, FAILED, 101
8053, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10721/SS.10721_SS.14479.h5, FAILED, 80
17453, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10485/SS.10485_SS.16970.h5, FAILED, 174
13668, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09275/SS.09275_SS.10817.h5, FAILED, 136
4680, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15869/SS.15869_SS.18352.h5, FAILED, 46
8755, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16970/SS.16970_SS.17024.h5, FAILED, 87
13268, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15907/SS.15907_SS.17930.h5, FAILED, 132
10358, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08936/SS.08936_SS.10916.h5, FAILED, 103
6366, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10591/SS.10591_SS.14753.h5, FAILED, 63
7472, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17273/SS.17273_SS.18308.h5, FAILED, 74
5480, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14457/SS.14457_SS.17544.h5, FAILED, 54
9472, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09769/SS.09769_SS.14753.h5, FAILED, 94
14265, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09914/SS.09914_SS.10845.h5, FAILED, 142
1669, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14764/SS.14764_SS.18839.h5, FAILED, 16
16267, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16878/SS.16878_SS.17952.h5, FAILED, 162
9949, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04916/SS.04916_SS.18839.h5, FAILED, 99
19663, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10893/SS.10893_SS.14837.h5, FAILED, 196
12668, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03761/SS.03761_SS.10368.h5, FAILED, 126
21065, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05038/SS.05038_SS.10454.h5, FAILED, 210
5080, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09304/SS.09304_SS.10177.h5, FAILED, 50
4880, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09806/SS.09806_SS.14605.h5, FAILED, 48
5380, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09548/SS.09548_SS.15636.h5, FAILED, 53
4077, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.03659/SS.03659_SS.17892.h5, FAILED, 40
8473, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16793/SS.16793_SS.18340.h5, FAILED, 84
17764, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14605/SS.14605_SS.17442.h5, FAILED, 177
3470, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10358/SS.10358_SS.10591.h5, FAILED, 34
2170, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09529/SS.09529_SS.10368.h5, FAILED, 21
11268, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10740/SS.10740_SS.17683.h5, FAILED, 112
14465, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10922/SS.10922_SS.16203.h5, FAILED, 144
1177, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09268/SS.09268_SS.15678.h5, FAILED, 11
12768, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04909/SS.04909_SS.10867.h5, FAILED, 127
20853, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04548/SS.04548_SS.15729.h5, FAILED, 208
880, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.10252.h5, FAILED, 8
9870, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10188/SS.10188_SS.19267.h5, FAILED, 98
13568, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10277/SS.10277_SS.16684.h5, FAILED, 135
15768, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17018/SS.17018_SS.17878.h5, FAILED, 157
6258, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10691/SS.10691_SS.18462.h5, FAILED, 62
7159, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14479/SS.14479_SS.18596.h5, FAILED, 71
3370, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10358/SS.10358_SS.15157.h5, FAILED, 33
780, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04973/SS.04973_SS.18596.h5, FAILED, 7
17667, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15007/SS.15007_SS.19744.h5, FAILED, 176
3569, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.15604.h5, FAILED, 35
12366, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09218/SS.09218_SS.10454.h5, FAILED, 123
15351, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05338/SS.05338_SS.10872.h5, FAILED, 153
9652, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16707/SS.16707_SS.18463.h5, FAILED, 96
12868, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04909/SS.04909_SS.09501.h5, FAILED, 128
8673, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10778/SS.10778_SS.18596.h5, FAILED, 86
9752, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10188/SS.10188_SS.17521.h5, FAILED, 97
17561, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10485/SS.10485_SS.17929.h5, FAILED, 175
3669, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07111/SS.07111_SS.18042.h5, FAILED, 36
17964, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09228/SS.09228_SS.10899.h5, FAILED, 179
2870, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15604/SS.15604_SS.17683.h5, FAILED, 28
11666, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15672/SS.15672_SS.16684.h5, FAILED, 116
7556, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15678/SS.15678_SS.17024.h5, FAILED, 75
11168, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17456/SS.17456_SS.17542.h5, FAILED, 111
15957, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10190/SS.10190_SS.10202.h5, FAILED, 159
180, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.17130.h5, FAILED, 1
12968, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.15016/SS.15016_SS.17858.h5, FAILED, 129
3070, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14599/SS.14599_SS.17456.h5, FAILED, 30
1970, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14768/SS.14768_SS.17929.h5, FAILED, 19
14365, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10935/SS.10935_SS.14461.h5, FAILED, 143
12266, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09218/SS.09218_SS.16707.h5, FAILED, 122
10249, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10421/SS.10421_SS.14565.h5, FAILED, 102
12166, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10813/SS.10813_SS.16793.h5, FAILED, 121
19047, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10867/SS.10867_SS.15367.h5, FAILED, 190
20753, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10899/SS.10899_SS.17723.h5, FAILED, 207
8352, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10430/SS.10430_SS.15729.h5, FAILED, 83
6660, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09220/SS.09220_SS.15672.h5, FAILED, 66
82, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.07499/SS.07499_SS.18365.h5, FAILED, 0
2670, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09574/SS.09574_SS.10188.h5, FAILED, 26
20558, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05283/SS.05283_SS.17223.h5, FAILED, 205
20453, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10841/SS.10841_SS.17858.h5, FAILED, 204
1278, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17215/SS.17215_SS.18365.h5, FAILED, 12
20953, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.04548/SS.04548_SS.09806.h5, FAILED, 209
7358, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10373/SS.10373_SS.10421.h5, FAILED, 73
14968, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10817/SS.10817_SS.17373.h5, FAILED, 149
19452, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10386/SS.10386_SS.17521.h5, FAILED, 194
2370, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05179/SS.05179_SS.17016.h5, FAILED, 23
7666, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.08825/SS.08825_SS.14625.h5, FAILED, 76
11968, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09309/SS.09309_SS.10188.h5, FAILED, 119
3881, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.18462/SS.18462_SS.18596.h5, FAILED, 38
980, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05441/SS.05441_SS.18340.h5, FAILED, 9
21153, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.05038/SS.05038_SS.10421.h5, FAILED, 211
18263, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10202/SS.10202_SS.18739.h5, FAILED, 182
9068, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.16684/SS.16684_SS.17521.h5, FAILED, 90
580, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10330/SS.10330_SS.20247.h5, FAILED, 5
7869, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10798/SS.10798_SS.16970.h5, FAILED, 78
11766, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10830/SS.10830_SS.17521.h5, FAILED, 117
9168, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10776/SS.10776_SS.18463.h5, FAILED, 91
16462, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.10845/SS.10845_SS.14605.h5, FAILED, 164
13068, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.17809/SS.17809_SS.17952.h5, FAILED, 130
9369, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.09270/SS.09270_SS.09548.h5, FAILED, 93
12468, /srv/beegfs/scratch/shares/cdff/DPM/Processing/STACK_no_bad_stations_chan_corrected/SS.14565/SS.14565_SS.16814.h5, FAILED, 124
